building_id,income,annual_kwh_prescaling,scaling_factor,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE0.5_bill,new_F0_WF1_ROE0_bill,new_F25_WF0_ROE0_bill,new_F25_WF1_ROE0.5_bill
96287,high,3931.504,0.7130643653791515,899.4018521847194,884.9643488458387,811.4543411938481,973.3599190097775,871.013535369864
462472,low,16212.11,1.4172145412832236,7549.27511332487,7427.953717346914,6810.908767555808,6557.114393708385,5697.7542246629
369184,high,8808.163000000002,0.7130643653791515,2029.4670808147262,1996.8760656231111,1830.9812269411764,1942.8022975765182,1711.8224904762335
391889,high,5423.7699999999995,0.7130643653791515,1267.844225751696,1247.4758244568256,1143.8396499215044,1289.4451474381178,1145.1258898013928
303324,high,8057.945,0.7130643653791515,1875.9848143085837,1845.8617156699165,1692.5094619042884,1811.151168608318,1597.6226928533326
110058,medium,10190.345,0.8407500276235722,2837.957410457355,2792.329143982026,2560.369911501552,2636.3979440578,2313.341930800539
25055,medium,8659.23,0.7130643653791515,1972.811225937191,1941.1581917983563,1779.9082101825088,1894.236238429175,1669.7389424723335
470117,high,3774.053,0.8407500276235722,1019.6082650442153,1003.2418071537354,919.9085195306188,1076.481583548819,960.4559977033957
60703,medium,11834.992,0.7130643653791515,2768.705252320102,2724.218737444896,2497.902502925868,2576.99519222412,2261.8329451117975
211226,low,3498.439,0.7130643653791515,811.0104363074857,797.9835976863927,731.6925283840939,776.462779164241,684.1527751122169
149937,high,4967.666,0.7130643653791515,1142.386513663992,1124.0431632557102,1030.680374645465,1181.8128016137034,1051.8152588546054
444770,high,9442.027,0.7130643653791515,2198.71997319312,2163.4001544431626,1983.6676542886,2088.01283825119,1837.7409373380674
296977,low,12135.154,0.8407500276235722,3342.929588708531,3289.212577196437,3015.9875770333906,2948.565897610257,2568.0415691353
182557,low,3317.261,0.7130643653791515,758.675895665761,746.4976079891659,684.4890068160967,731.5585553908735,645.2254643366308
308346,medium,3974.562,0.7130643653791515,920.5699552366689,905.7818510557996,830.5408697452581,991.523984785573,886.7523150031848
522485,high,28383.451,0.7130643653791515,6626.3988937444365,6519.895632005383,5978.325527164986,5886.432725709143,5132.200008120131
197048,medium,7403.722,0.7130643653791515,1711.925762687572,1684.4258700479934,1544.5146326355705,1670.3993907451738,1475.5759449788964
298192,high,5445.807,0.7130643653791515,1253.4934785297385,1233.3662953580285,1130.915270806013,1277.128312139699,1134.476232360641
347642,medium,5558.7660000000005,0.7130643653791515,1272.4400085872578,1252.0198772536269,1148.0077629914822,1293.386302959172,1148.5790745557379
78034,high,6837.490000000001,0.8407500276235722,1848.3560189375694,1818.6826256326744,1667.6138980487508,1787.4342694892844,1577.0993218484741
307677,high,12765.114,0.8407500276235722,3451.7565767197098,3396.3427781309183,3114.1805734779578,3162.9551603488194,2770.1055495497776
405269,high,3523.441,0.7130643653791515,807.6220345916382,794.654805085315,728.6445895176226,894.6241790105801,802.7179211294588
40966,medium,7934.528,0.7130643653791515,1850.3260008797292,1820.599587149473,1669.350503181304,1789.1432051551296,1578.5223879696905
73921,medium,7934.149,0.7130643653791515,1828.516507697536,1799.1521322190786,1649.7043965847952,1770.4367874718616,1562.3330197550983
259102,low,11009.306999999999,0.7130643653791515,2578.8272408574717,2537.409410101633,2326.5834459383127,2293.0259390629512,1999.4625278074532
87034,high,11219.095999999998,0.7130643653791515,2692.3158420584186,2649.0132382171687,2428.955342379467,2511.4539086758887,2204.946402431723
61019,high,3633.0730000000003,0.7130643653791515,829.4361610521597,816.1223118135036,748.3329074566757,913.3459561002801,818.9598508158608
517707,low,2071.5750000000003,0.7130643653791515,474.0903277914528,466.48028390547984,427.73166648940895,487.42372700867463,433.47450045731387
399010,high,11151.0,0.7130643653791515,2574.0703744999737,2532.734004288535,2322.329822974021,2410.016908285849,2117.0486846541835
167265,medium,7930.905000000001,0.7130643653791515,1819.2389691393923,1790.0302765046931,1641.34757643291,1762.4658841007895,1555.4432445377058
49240,medium,8510.637999999999,0.7130643653791515,1962.7874073346304,1931.2693885819774,1770.8365961989314,1885.6146580488758,1662.2259054313688
421502,medium,9307.628000000002,0.7130643653791515,2145.6035452100523,2111.1421079951547,1935.784659034817,2042.449145242354,1798.2684856463625
